,hidden_layer,Accuracy,Std
429,"(35, 60, 70)",0.9151515151515152,0.20570379089063204
430,"(35, 60, 80)",0.9030303030303031,0.2806263491585509
431,"(35, 60, 90)",0.9090909090909091,0.19917183909278768
432,"(35, 65, 20)",0.909090909090909,0.19917183909278766
433,"(35, 65, 30)",0.9272727272727274,0.19241827716833387
434,"(35, 65, 40)",0.9090909090909091,0.22934409610211517
435,"(35, 65, 50)",0.9030303030303032,0.1999081515450987
436,"(35, 65, 60)",0.9090909090909091,0.27427172118750937
437,"(35, 65, 70)",0.896969696969697,0.2688614910644707
438,"(35, 65, 80)",0.890909090909091,0.23628592351052036
439,"(35, 65, 90)",0.9151515151515152,0.1976909870339405
440,"(35, 70, 20)",0.890909090909091,0.2221854882402832
441,"(35, 70, 30)",0.9090909090909093,0.23628592351052033
442,"(35, 70, 40)",0.9030303030303031,0.2299838298304276
443,"(35, 70, 50)",0.9030303030303031,0.2565577028911118
444,"(35, 70, 60)",0.9151515151515152,0.22085899585804364
445,"(35, 70, 70)",0.9333333333333335,0.1797866299901979
446,"(35, 70, 80)",0.8848484848484849,0.24181742234254552
447,"(35, 70, 90)",0.890909090909091,0.22934409610211515
448,"(35, 75, 20)",0.9272727272727274,0.13278122606185844
449,"(35, 75, 30)",0.8787878787878789,0.23315617044450115
450,"(35, 75, 40)",0.9090909090909091,0.19917183909278766
451,"(35, 75, 50)",0.9030303030303031,0.2806263491585509
