,hidden_layer,Accuracy,Std
221,"(25, 80, 70)",0.8969696969696969,0.22998382983042764
222,"(25, 80, 80)",0.9151515151515153,0.18933938608258558
223,"(25, 80, 90)",0.9454545454545454,0.12479551686044846
224,"(25, 85, 20)",0.9090909090909091,0.23628592351052036
225,"(25, 85, 30)",0.9393939393939393,0.1838272834921588
226,"(25, 85, 40)",0.9333333333333335,0.19694638556693242
227,"(25, 85, 50)",0.9454545454545454,0.16882894881435295
228,"(25, 85, 60)",0.9393939393939394,0.2006417619060224
229,"(25, 85, 70)",0.9575757575757575,0.13054944986992736
230,"(25, 85, 80)",0.9272727272727274,0.14444091257955133
231,"(25, 85, 90)",0.9212121212121211,0.22611828007488038
232,"(25, 90, 20)",0.9454545454545454,0.12479551686044846
233,"(25, 90, 30)",0.9636363636363636,0.08740730364761184
234,"(25, 90, 40)",0.9212121212121211,0.25309833960995276
235,"(25, 90, 50)",0.9393939393939394,0.15522725424079628
236,"(25, 90, 60)",0.9393939393939394,0.1838272834921588
237,"(25, 90, 70)",0.9090909090909091,0.18222177428330796
238,"(25, 90, 80)",0.9515151515151516,0.18060199303941019
239,"(25, 90, 90)",0.9636363636363636,0.08740730364761184
240,"(30, 20, 20)",0.9272727272727274,0.1444409125795513
241,"(30, 20, 30)",0.9393939393939394,0.17481460729522375
242,"(30, 20, 40)",0.9090909090909091,0.1991718390927877
243,"(30, 20, 50)",0.9393939393939394,0.11999387801953532
244,"(30, 20, 60)",0.9454545454545454,0.14845392380504105
245,"(30, 20, 70)",0.890909090909091,0.2559843888720349
246,"(30, 20, 80)",0.9393939393939393,0.16531129329679828
247,"(30, 20, 90)",0.9030303030303028,0.23690691255384325
248,"(30, 25, 20)",0.9212121212121214,0.17814470856604933
249,"(30, 25, 30)",0.9454545454545454,0.15896820664974548
250,"(30, 25, 40)",0.9454545454545454,0.15896820664974548
251,"(30, 25, 50)",0.890909090909091,0.2293440961021152
252,"(30, 25, 60)",0.9090909090909091,0.17312553766164485
253,"(30, 25, 70)",0.9333333333333335,0.15042028661807094
254,"(30, 25, 80)",0.9333333333333335,0.13926212476455824
255,"(30, 25, 90)",0.9090909090909091,0.19088503936998333
256,"(30, 30, 20)",0.9212121212121211,0.20354976513632322
257,"(30, 30, 30)",0.9090909090909091,0.19088503936998327
258,"(30, 30, 40)",0.9030303030303031,0.24363334839080944
259,"(30, 30, 50)",0.9393939393939394,0.11999387801953532
260,"(30, 30, 60)",0.9454545454545454,0.12479551686044846
261,"(30, 30, 70)",0.9272727272727274,0.1444409125795513
262,"(30, 30, 80)",0.9393939393939394,0.16531129329679828
263,"(30, 30, 90)",0.9575757575757575,0.13054944986992736
264,"(30, 35, 20)",0.9393939393939394,0.18382728349215882
265,"(30, 35, 30)",0.9393939393939394,0.15522725424079634
266,"(30, 35, 40)",0.9393939393939394,0.17481460729522372
267,"(30, 35, 50)",0.9333333333333335,0.16080605044147395
268,"(30, 35, 60)",0.9333333333333335,0.17056057308448835
269,"(30, 35, 70)",0.9393939393939394,0.1444409125795513
270,"(30, 35, 80)",0.9393939393939394,0.10567027741916783
271,"(30, 35, 90)",0.9575757575757575,0.11751951169494129
272,"(30, 40, 20)",0.9212121212121214,0.17814470856604933
273,"(30, 40, 30)",0.9272727272727274,0.1552272542407963
274,"(30, 40, 40)",0.9515151515151515,0.11499191491521375
275,"(30, 40, 50)",0.9030303030303031,0.1916531915253563
276,"(30, 40, 60)",0.9575757575757577,0.10285189544531598
277,"(30, 40, 70)",0.9333333333333335,0.15042028661807103
