,hidden_layer,Accuracy,Std
280,"(30, 45, 20)",0.9212121212121214,0.1869969529762608
281,"(30, 45, 30)",0.9212121212121214,0.20354976513632328
282,"(30, 45, 40)",0.9454545454545454,0.14845392380504105
283,"(30, 45, 50)",0.9333333333333335,0.22741409744598445
284,"(30, 45, 60)",0.8909090909090908,0.26831446813549886
285,"(30, 45, 70)",0.909090909090909,0.23628592351052038
286,"(30, 45, 80)",0.9393939393939394,0.1838272834921588
287,"(30, 45, 90)",0.909090909090909,0.22218548824028317
288,"(30, 50, 20)",0.8848484848484848,0.26109889973985473
289,"(30, 50, 30)",0.9212121212121214,0.23315617044450113
290,"(30, 50, 40)",0.9090909090909091,0.22218548824028317
291,"(30, 50, 50)",0.9636363636363637,0.11876313904403286
292,"(30, 50, 60)",0.896969696969697,0.19990815154509867
293,"(30, 50, 70)",0.9030303030303031,0.2299838298304276
294,"(30, 50, 80)",0.896969696969697,0.19990815154509867
295,"(30, 50, 90)",0.9090909090909091,0.23628592351052036
296,"(30, 55, 20)",0.9333333333333335,0.1969463855669324
297,"(30, 55, 30)",0.9454545454545454,0.19544867268602545
298,"(30, 55, 40)",0.9090909090909091,0.21478842602023457
299,"(30, 55, 50)",0.9090909090909091,0.2147884260202346
300,"(30, 55, 60)",0.890909090909091,0.27427172118750937
301,"(30, 55, 70)",0.9212121212121211,0.19544867268602545
302,"(30, 55, 80)",0.9333333333333335,0.15042028661807094
303,"(30, 55, 90)",0.9090909090909091,0.1991718390927877
304,"(30, 60, 20)",0.9393939393939394,0.16531129329679825
305,"(30, 60, 30)",0.9151515151515153,0.25483389141368046
306,"(30, 60, 40)",0.9212121212121214,0.22611828007488038
307,"(30, 60, 50)",0.9272727272727274,0.19241827716833387
308,"(30, 60, 60)",0.9030303030303031,0.19990815154509872
309,"(30, 60, 70)",0.9333333333333335,0.1797866299901979
310,"(30, 60, 80)",0.9090909090909091,0.2622219109428356
311,"(30, 60, 90)",0.9212121212121211,0.26556245212371693
312,"(30, 65, 20)",0.9333333333333335,0.23441308613107534
313,"(30, 65, 30)",0.9212121212121214,0.19544867268602548
314,"(30, 65, 40)",0.9333333333333335,0.1137070487229922
315,"(30, 65, 50)",0.9151515151515152,0.22805924511790038
316,"(30, 65, 60)",0.9333333333333335,0.1608060504414739
317,"(30, 65, 70)",0.9454545454545454,0.17814470856604933
318,"(30, 65, 80)",0.9030303030303031,0.2299838298304276
319,"(30, 65, 90)",0.9151515151515152,0.17141982574219336
320,"(30, 70, 20)",0.896969696969697,0.2565577028911118
321,"(30, 70, 30)",0.9393939393939394,0.15522725424079628
322,"(30, 70, 40)",0.9272727272727274,0.23752627808806576
323,"(30, 70, 50)",0.9212121212121214,0.13713586059375463
324,"(30, 70, 60)",0.9333333333333335,0.150420286618071
325,"(30, 70, 70)",0.9272727272727274,0.22350410805558518
326,"(30, 70, 80)",0.9090909090909091,0.22934409610211515
327,"(30, 70, 90)",0.9272727272727274,0.19241827716833387
328,"(30, 75, 20)",0.9030303030303028,0.23690691255384325
329,"(30, 75, 30)",0.9333333333333335,0.1969463855669324
330,"(30, 75, 40)",0.9393939393939394,0.15522725424079628
331,"(30, 75, 50)",0.9333333333333335,0.13926212476455824
332,"(30, 75, 60)",0.9333333333333335,0.13926212476455824
333,"(30, 75, 70)",0.9090909090909093,0.19088503936998327
334,"(30, 75, 80)",0.9212121212121214,0.17814470856604933
335,"(30, 75, 90)",0.890909090909091,0.26831446813549886
336,"(30, 80, 20)",0.9030303030303031,0.23690691255384316
337,"(30, 80, 30)",0.9333333333333335,0.17056057308448835
338,"(30, 80, 40)",0.9151515151515152,0.17141982574219328
339,"(30, 80, 50)",0.9212121212121214,0.2113405548383357
340,"(30, 80, 60)",0.9272727272727272,0.1838272834921588
341,"(30, 80, 70)",0.9515151515151515,0.17141982574219336
342,"(30, 80, 80)",0.9393939393939394,0.16531129329679828
343,"(30, 80, 90)",0.9151515151515152,0.22805924511790038
344,"(30, 85, 20)",0.9151515151515153,0.205703790890632
345,"(30, 85, 30)",0.8969696969696969,0.2501789992793975
346,"(30, 85, 40)",0.9333333333333335,0.19694638556693242
347,"(30, 85, 50)",0.9515151515151515,0.1976909870339405
348,"(30, 85, 60)",0.9212121212121214,0.17814470856604933
349,"(30, 85, 70)",0.9272727272727274,0.16531129329679828
350,"(30, 85, 80)",0.9272727272727274,0.18382728349215882
351,"(30, 85, 90)",0.9333333333333335,0.1608060504414739
352,"(30, 90, 20)",0.9272727272727272,0.16531129329679825
353,"(30, 90, 30)",0.9090909090909093,0.24302954734258692
354,"(30, 90, 40)",0.9151515151515152,0.18933938608258555
355,"(30, 90, 50)",0.9515151515151515,0.14031317457927542
356,"(30, 90, 60)",0.9272727272727274,0.19241827716833387
357,"(30, 90, 70)",0.8848484848484848,0.2350390233898826
358,"(30, 90, 80)",0.9272727272727272,0.2006417619060224
359,"(30, 90, 90)",0.9333333333333332,0.2127264093913242
360,"(35, 20, 20)",0.8606060606060608,0.22350410805558515
361,"(35, 20, 30)",0.8848484848484849,0.20570379089063204
362,"(35, 20, 40)",0.9272727272727272,0.1444409125795513
363,"(35, 20, 50)",0.8909090909090908,0.2071273635228493
364,"(35, 20, 60)",0.8727272727272729,0.27534101070546785
365,"(35, 20, 70)",0.896969696969697,0.21547137981371126
366,"(35, 20, 80)",0.9090909090909091,0.22218548824028317
367,"(35, 20, 90)",0.8484848484848485,0.28478400301747225
368,"(35, 25, 20)",0.9030303030303032,0.16442012080303678
369,"(35, 25, 30)",0.9090909090909091,0.21478842602023454
370,"(35, 25, 40)",0.896969696969697,0.2919174443343587
371,"(35, 25, 50)",0.8969696969696969,0.22998382983042764
372,"(35, 25, 60)",0.8606060606060606,0.25712973861329
373,"(35, 25, 70)",0.9212121212121214,0.19544867268602548
374,"(35, 25, 80)",0.8787878787878789,0.3354752121963163
375,"(35, 25, 90)",0.9212121212121214,0.23998775603907066
376,"(35, 30, 20)",0.9151515151515152,0.18933938608258555
377,"(35, 30, 30)",0.8848484848484849,0.2418174223425455
378,"(35, 30, 40)",0.9090909090909091,0.19917183909278768
379,"(35, 30, 50)",0.896969696969697,0.2565577028911118
380,"(35, 30, 60)",0.8787878787878789,0.2399877560390707
381,"(35, 30, 70)",0.8787878787878788,0.3052043227154951
382,"(35, 30, 80)",0.896969696969697,0.2299838298304276
383,"(35, 30, 90)",0.9212121212121211,0.21885418285173078
384,"(35, 35, 20)",0.9030303030303031,0.20783549332705753
385,"(35, 35, 30)",0.9272727272727272,0.1653112932967982
386,"(35, 35, 40)",0.890909090909091,0.2221854882402832
387,"(35, 35, 50)",0.9151515151515152,0.205703790890632
388,"(35, 35, 60)",0.9575757575757577,0.13054944986992734
389,"(35, 35, 70)",0.9333333333333335,0.13926212476455824
390,"(35, 35, 80)",0.896969696969697,0.23690691255384322
391,"(35, 35, 90)",0.9272727272727272,0.1838272834921588
392,"(35, 40, 20)",0.896969696969697,0.24363334839080947
393,"(35, 40, 30)",0.8787878787878789,0.34962921459044743
394,"(35, 40, 40)",0.9151515151515152,0.17141982574219336
395,"(35, 40, 50)",0.9272727272727272,0.20064176190602243
396,"(35, 40, 60)",0.9272727272727272,0.1748146072952237
397,"(35, 40, 70)",0.9212121212121211,0.20354976513632322
398,"(35, 40, 80)",0.8848484848484848,0.2208589958580436
399,"(35, 40, 90)",0.9212121212121211,0.20354976513632322
400,"(35, 45, 20)",0.9272727272727274,0.19241827716833387
401,"(35, 45, 30)",0.9393939393939394,0.1444409125795513
402,"(35, 45, 40)",0.9272727272727272,0.1444409125795513
403,"(35, 45, 50)",0.9393939393939394,0.16531129329679828
404,"(35, 45, 60)",0.9212121212121211,0.19544867268602548
405,"(35, 45, 70)",0.9272727272727274,0.18382728349215882
406,"(35, 45, 80)",0.9151515151515152,0.22805924511790038
407,"(35, 45, 90)",0.9030303030303031,0.2806263491585509
408,"(35, 50, 20)",0.890909090909091,0.24302954734258694
409,"(35, 50, 30)",0.9272727272727274,0.1444409125795513
410,"(35, 50, 40)",0.9090909090909091,0.182221774283308
411,"(35, 50, 50)",0.9272727272727274,0.1444409125795513
412,"(35, 50, 60)",0.9212121212121214,0.17814470856604933
413,"(35, 50, 70)",0.9090909090909091,0.22218548824028314
414,"(35, 50, 80)",0.9030303030303031,0.2299838298304276
415,"(35, 50, 90)",0.9393939393939394,0.15522725424079634
416,"(35, 55, 20)",0.9030303030303031,0.19165319152535634
417,"(35, 55, 30)",0.9151515151515153,0.2134159619595031
418,"(35, 55, 40)",0.9151515151515152,0.21341596195950316
419,"(35, 55, 50)",0.9393939393939394,0.1327812260618584
420,"(35, 55, 60)",0.9393939393939394,0.17481460729522372
421,"(35, 55, 70)",0.9393939393939394,0.15522725424079634
422,"(35, 55, 80)",0.890909090909091,0.18222177428330796
423,"(35, 55, 90)",0.9393939393939394,0.19241827716833385
424,"(35, 60, 20)",0.9333333333333335,0.20498829727621531
425,"(35, 60, 30)",0.9272727272727272,0.2006417619060224
426,"(35, 60, 40)",0.9151515151515152,0.19769098703394047
427,"(35, 60, 50)",0.9212121212121214,0.17814470856604933
428,"(35, 60, 60)",0.9393939393939394,0.1327812260618584
429,"(35, 60, 70)",0.9272727272727274,0.1838272834921588
430,"(35, 60, 80)",0.9212121212121211,0.19544867268602545
431,"(35, 60, 90)",0.9272727272727272,0.22350410805558515
432,"(35, 65, 20)",0.9272727272727274,0.17481460729522372
433,"(35, 65, 30)",0.9272727272727274,0.18382728349215882
434,"(35, 65, 40)",0.9333333333333335,0.17056057308448835
435,"(35, 65, 50)",0.9151515151515152,0.2418174223425455
436,"(35, 65, 60)",0.9272727272727272,0.23062178897503574
437,"(35, 65, 70)",0.9212121212121211,0.16882894881435298
438,"(35, 65, 80)",0.9212121212121214,0.23315617044450113
439,"(35, 65, 90)",0.9333333333333335,0.20498829727621531
440,"(35, 70, 20)",0.9454545454545454,0.1484539238050411
441,"(35, 70, 30)",0.9454545454545454,0.13713586059375463
442,"(35, 70, 40)",0.9575757575757575,0.11751951169494129
443,"(35, 70, 50)",0.9272727272727274,0.15522725424079628
444,"(35, 70, 60)",0.9272727272727274,0.17481460729522372
445,"(35, 70, 70)",0.9515151515151515,0.14031317457927542
446,"(35, 70, 80)",0.896969696969697,0.26278161683247026
447,"(35, 70, 90)",0.9272727272727274,0.1444409125795513
448,"(35, 75, 20)",0.9393939393939394,0.1444409125795513
449,"(35, 75, 30)",0.9333333333333335,0.1797866299901979
